# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 40K of event 'branch-instructions'
# Event count (approx.): 6336297346
#
# Overhead  Command  Shared Object                 Symbol                                                                                                                                                                                                                                                                                                             
# ........  .......  ............................  ...................................................................................................................................................................................................................................................................................................................
#
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7db
     0.07%  test     libjpeg.so.8.2.2              [.] jpeg_fill_bit_buffer@plt
     0.07%  test     [kernel.kallsyms]             [k] lru_add_fn
     0.07%  test     libjpeg.so.8.2.2              [.] 0x00000000000271fa
     0.07%  test     [kernel.kallsyms]             [k] mem_cgroup_css_rstat_flush
     0.07%  test     [kernel.kallsyms]             [k] __srcu_read_unlock
     0.07%  test     [kernel.kallsyms]             [k] __mod_zone_page_state
     0.07%  test     libjpeg.so.8.2.2              [.] 0x0000000000037320
     0.07%  test     [kernel.kallsyms]             [k] count_memcg_events.constprop.0
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000004be44
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000003d5bf
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000003d79d
     0.07%  test     [kernel.kallsyms]             [k] down_read_trylock
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000004c711
     0.07%  test     [kernel.kallsyms]             [k] x86_reserve_hardware
     0.07%  test     libjpeg.so.8.2.2              [.] 0x00000000000271cd
     0.07%  test     [kernel.kallsyms]             [k] uncharge_folio
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7b3
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6b7
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000004beb7
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000003d617
     0.07%  test     [kernel.kallsyms]             [k] rmqueue_bulk
     0.07%  test     libjpeg.so.8.2.2              [.] 0x0000000000006119
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000004c715
     0.06%  test     libjpeg.so.8.2.2              [.] 0x000000000004be8f
     0.06%  test     [kernel.kallsyms]             [k] pte_offset_map_nolock
     0.06%  test     [kernel.kallsyms]             [k] rb_insert_color
     0.06%  test     libjpeg.so.8.2.2              [.] 0x000000000004bee0
     0.06%  test     [kernel.kallsyms]             [k] percpu_counter_add_batch
     0.06%  test     [kernel.kallsyms]             [k] perf_event_alloc
     0.06%  test     [kernel.kallsyms]             [k] mas_walk
     0.06%  test     [kernel.kallsyms]             [k] memcg_slab_post_alloc_hook
     0.06%  test     [kernel.kallsyms]             [k] sync_regs
     0.06%  test     libjpeg.so.8.2.2              [.] 0x0000000000027952
     0.06%  test     libjpeg.so.8.2.2              [.] 0x000000000003d790
     0.06%  test     [kernel.kallsyms]             [k] _compound_head
     0.06%  test     [kernel.kallsyms]             [k] ext4_fill_raw_inode
     0.06%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8ba
     0.06%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7a5
     0.05%  test     libjpeg.so.8.2.2              [.] 0x0000000000027265
     0.05%  test     [kernel.kallsyms]             [k] __mod_lruvec_page_state
     0.05%  test     libjpeg.so.8.2.2              [.] 0x00000000000271c8
     0.05%  test     libjpeg.so.8.2.2              [.] 0x0000000000027962
     0.05%  test     libjpeg.so.8.2.2              [.] 0x00000000000271a0
     0.05%  test     libjpeg.so.8.2.2              [.] 0x0000000000027229
     0.05%  test     [kernel.kallsyms]             [k] __srcu_read_lock
     0.05%  test     libjpeg.so.8.2.2              [.] 0x000000000003d62f
     0.05%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d62
     0.05%  test     [kernel.kallsyms]             [k] free_unref_page_list
     0.05%  test     libjpeg.so.8.2.2              [.] 0x000000000004becd
     0.05%  test     libjpeg.so.8.2.2              [.] 0x00000000000155c3
     0.05%  test     libjpeg.so.8.2.2              [.] 0x000000000002785c
     0.05%  test     [kernel.kallsyms]             [k] kmalloc_trace
     0.05%  test     [kernel.kallsyms]             [k] handle_pte_fault
     0.05%  test     libjpeg.so.8.2.2              [.] 0x000000000004c70d
     0.05%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6c2
     0.05%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6ad
     0.05%  test     [kernel.kallsyms]             [k] mpage_prepare_extent_to_map
     0.05%  test     [kernel.kallsyms]             [k] inherit_event.constprop.0
     0.05%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a46
     0.05%  test     [kernel.kallsyms]             [k] try_charge_memcg
     0.05%  test     [kernel.kallsyms]             [k] kmem_cache_alloc_node
     0.04%  test     [kernel.kallsyms]             [k] _raw_spin_lock_irq
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000002793e
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6a5
     0.04%  test     [kernel.kallsyms]             [k] do_anonymous_page
     0.04%  test     [kernel.kallsyms]             [k] kfree
     0.04%  test     [kernel.kallsyms]             [k] xas_store
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d6e
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000015561
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004be97
     0.04%  test     test                          [.] decltype (::new ((void*)(0)) int((declval<int const&>)())) std::construct_at<int, int const&>(int*, int const&)
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000006135
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027241
     0.04%  test     [kernel.kallsyms]             [k] __pte_offset_map_lock
     0.04%  test     [kernel.kallsyms]             [k] free_unref_page_commit
     0.04%  test     libjpeg.so.8.2.2              [.] 0x00000000000156ae
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004c684
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004bed1
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027920
     0.04%  test     test                          [.] PThread::PerformDoubleThresholding(unsigned char*, float*, int, int, int, int)::{lambda(void*)#1}::operator()(void*) const
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004be6f
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d59
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b97
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027260
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a3f
     0.04%  test     libjpeg.so.8.2.2              [.] jpeg_huff_decode
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6ec
     0.04%  test     [kernel.kallsyms]             [k] folio_add_lru
     0.04%  test     [kernel.kallsyms]             [k] crypto_shash_update
     0.04%  test     [kernel.kallsyms]             [k] intel_get_event_constraints
     0.03%  test     [kernel.kallsyms]             [k] allocate_fake_cpuc
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004be93
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004be83
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004bf0f
     0.03%  test     [kernel.kallsyms]             [k] __irqentry_text_end
     0.03%  test     libm.so.6                     [.] __atan2f_finite@GLIBC_2.15
     0.03%  test     [kernel.kallsyms]             [k] vm_normal_page
     0.03%  test     [kernel.kallsyms]             [k] post_alloc_hook
     0.03%  test     [kernel.kallsyms]             [k] fault_in_readable
     0.03%  test     [kernel.kallsyms]             [k] xas_descend
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027960
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000003d53c
     0.03%  test     [kernel.kallsyms]             [k] __mem_cgroup_charge
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000003d603
     0.03%  test     [kernel.kallsyms]             [k] list_add_event
     0.03%  test     [kernel.kallsyms]             [k] __folio_alloc
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000002797f
     0.03%  test     [kernel.kallsyms]             [k] _raw_spin_unlock_irqrestore
     0.03%  test     [kernel.kallsyms]             [k] do_user_addr_fault
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027958
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027955
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004beff
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027bf4
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a67
     0.03%  test     [kernel.kallsyms]             [k] __rmqueue_pcplist
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027234
     0.03%  test     libjpeg.so.8.2.2              [.] 0x00000000000271c6
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000003d799
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004be75
     0.03%  test     libjpeg.so.8.2.2              [.] 0x00000000000156be
     0.03%  test     [kernel.kallsyms]             [k] x86_pmu_event_init
     0.03%  test     libjpeg.so.8.2.2              [.] 0x00000000000270d1
     0.03%  test     libz.so.1.2.11                [.] inflate
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6f1
     0.03%  test     [kernel.kallsyms]             [k] hsw_hw_config
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2af
     0.02%  test     [kernel.kallsyms]             [k] __mod_lruvec_state
     0.02%  test     [kernel.kallsyms]             [k] __get_obj_cgroup_from_memcg
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027922
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6cf
     0.02%  test     [kernel.kallsyms]             [k] __cond_resched
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027910
     0.02%  test     [kernel.kallsyms]             [k] kmalloc_node_trace
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d4c
     0.02%  test     [kernel.kallsyms]             [k] mutex_unlock
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000015617
     0.02%  test     [kernel.kallsyms]             [k] _find_first_bit
     0.02%  test     [kernel.kallsyms]             [k] copyin
     0.02%  test     [kernel.kallsyms]             [k] ext4_bio_write_folio
     0.02%  test     [kernel.kallsyms]             [k] intel_cpuc_finish
     0.02%  test     [kernel.kallsyms]             [k] __filemap_add_folio
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a98
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7eb
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027bf0
     0.02%  test     [kernel.kallsyms]             [k] intel_pmu_hw_config.part.0
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004bef3
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bd6
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000155b7
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004be8b
     0.02%  test     libtbb.so.12.12               [.] tbb::detail::r1::task_dispatcher::steal_or_get_critical(tbb::detail::r1::execution_data_ext&, tbb::detail::r1::arena&, unsigned int, tbb::detail::r1::FastRandom&, long, bool)
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d637
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004bef7
     0.02%  test     [kernel.kallsyms]             [k] policy_node
     0.02%  test     [kernel.kallsyms]             [k] perf_adjust_freq_unthr_context
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e4c
     0.02%  test     [kernel.kallsyms]             [k] x86_pmu_hw_config
     0.02%  test     test                          [.] std::atan2(float, float)
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c23a
     0.02%  test     [kernel.kallsyms]             [k] shuffle_freelist
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6ba
     0.02%  test     [kernel.kallsyms]             [k] __memset
     0.02%  test     [kernel.kallsyms]             [k] pud_val
     0.02%  test     [kernel.kallsyms]             [k] intel_put_event_constraints
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e3f
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8b3
     0.02%  test     libm.so.6                     [.] __atan2f
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027853
     0.02%  test     libtbb.so.12.12               [.] tbb::detail::d1::task* tbb::detail::r1::task_dispatcher::local_wait_for_all<false, tbb::detail::r1::outermost_worker_waiter>(tbb::detail::d1::task*, tbb::detail::r1::outermost_worker_waiter&)
     0.02%  test     [kernel.kallsyms]             [k] should_failslab
     0.02%  test     [kernel.kallsyms]             [k] mod_objcg_state
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000271c0
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027237
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004bec3
     0.02%  test     [kernel.kallsyms]             [k] update_sg_wakeup_stats
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c812
     0.02%  test     [kernel.kallsyms]             [k] find_lock_entries
     0.02%  test     [kernel.kallsyms]             [k] pmd_val
     0.02%  test     [kernel.kallsyms]             [k] folio_unlock
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6f6
     0.02%  test     [kernel.kallsyms]             [k] ext4_da_map_blocks.constprop.0
     0.02%  test     libjpeg.so.8.2.2              [.] jpeg_huff_decode@plt
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004be7b
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d54
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6d7
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c26e
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000006143
     0.02%  test     [kernel.kallsyms]             [k] ext4_block_write_begin
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c27a
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8b6
     0.02%  test     [kernel.kallsyms]             [k] fsnotify
     0.02%  test     [kernel.kallsyms]             [k] xas_clear_mark
     0.02%  test     [kernel.kallsyms]             [k] send_to_group
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bb1
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000028ba0
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d609
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000276de
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b8c
     0.02%  test     test                          [.] std::vector<int, std::allocator<int> >::size() const
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d44
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027142
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d64b
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7ac
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4f6
     0.02%  test     [kernel.kallsyms]             [k] start_this_handle
     0.02%  test     [kernel.kallsyms]             [k] delete_from_page_cache_batch
     0.02%  test     [kernel.kallsyms]             [k] consume_stock
     0.02%  test     [kernel.kallsyms]             [k] mem_cgroup_from_task
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000002794a
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027850
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6cf
     0.02%  test     [kernel.kallsyms]             [k] drop_buffers.constprop.0
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000008dec
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000278c1
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c252
     0.02%  test     test                          [.] void _mm512_memcpy<unsigned char>(unsigned char*, unsigned char const*, unsigned long)
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000271d3
     0.02%  test     [kernel.kallsyms]             [k] error_entry
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a2e
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2ff
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c32f
     0.02%  test     [kernel.kallsyms]             [k] access_error
     0.02%  test     [kernel.kallsyms]             [k] consume_obj_stock
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d60d
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c303
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027601
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027928
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000206c3
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000271f8
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000002881f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4d2
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6b2
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bead
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000156bb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d5ea
     0.01%  test     test                          [.] operator new(unsigned long, void*)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000059e2
     0.01%  test     [kernel.kallsyms]             [k] vfs_write
     0.01%  test     [kernel.kallsyms]             [k] __mark_inode_dirty
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000000610b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c451
     0.01%  test     [kernel.kallsyms]             [k] cache_from_obj
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b90
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c264
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000372f0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000059e7
     0.01%  test     [kernel.kallsyms]             [k] xas_set_mark
     0.01%  test     [kernel.kallsyms]             [k] ext4_mark_iloc_dirty
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8b0
     0.01%  test     libopencv_core.so.4.9.0       [.] icv_k0_ownsCopy_8u_nt
     0.01%  test     [kernel.kallsyms]             [k] alloc_buffer_head
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e47
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7f3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d548
     0.01%  test     [kernel.kallsyms]             [k] folio_clear_dirty_for_io
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bad
     0.01%  test     [kernel.kallsyms]             [k] __ext4_get_inode_loc
     0.01%  test     [kernel.kallsyms]             [k] __fget_light
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6fb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000015564
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027157
